tool,sample,signature,browserExposure,localExposure,absoluteDifference
deconstructsigs,SP50592,SBS12,0.026128666901282432,0.026128666901282432,0
deconstructsigs,SP50592,SBS13,0,0,0
deconstructsigs,SP50592,SBS14,0,0,0
deconstructsigs,SP50592,SBS15,0.043221119173741156,0.043221119173741156,0
deconstructsigs,SP50592,SBS16,0.017246385914436623,0.017246385914436623,0
deconstructsigs,SP50592,SBS17a,0,0,0
deconstructsigs,SP50592,SBS17b,0,0,0
deconstructsigs,SP50592,SBS18,0.021525057055723627,0.021525057055723627,0
deconstructsigs,SP50592,SBS19,0.005248398354810917,0.005248398354810917,0
deconstructsigs,SP50592,SBS2,0.045302424464595654,0.045302424464595654,0
deconstructsigs,SP50592,SBS20,0,0,0
deconstructsigs,SP50592,SBS21,0.022530539815839527,0.022530539815839527,0
deconstructsigs,SP50592,SBS22,0.006850236369015009,0.006850236369015009,0
deconstructsigs,SP50592,SBS23,0,0,0
deconstructsigs,SP50592,SBS24,0.013298196946665718,0.013298196946665718,0
deconstructsigs,SP50592,SBS25,0,0,0
deconstructsigs,SP50592,SBS26,0,0,0
deconstructsigs,SP50592,SBS27,0,0,0
deconstructsigs,SP50592,SBS28,0,0,0
deconstructsigs,SP50592,SBS29,0,0,0
deconstructsigs,SP50592,SBS3,0.025711867048338933,0.025711867048338933,0
deconstructsigs,SP50592,SBS30,0.002476168934119983,0.002476168934119983,0
deconstructsigs,SP50592,SBS31,0,0,0
deconstructsigs,SP50592,SBS32,0.013835865206028718,0.013835865206028718,0
deconstructsigs,SP50592,SBS33,0,0,0
deconstructsigs,SP50592,SBS34,0.020449679092005527,0.020449679092005527,0
deconstructsigs,SP50592,SBS35,0.015545332037996719,0.015545332037996719,0
deconstructsigs,SP50592,SBS36,0.020193988637630923,0.020193988637630923,0
deconstructsigs,SP50592,SBS37,0,0,0
deconstructsigs,SP50592,SBS38,0,0,0
deconstructsigs,SP50592,SBS39,0.01571010414406462,0.01571010414406462,0
deconstructsigs,SP50592,SBS4,0,0,0
deconstructsigs,SP50592,SBS40,0.19161584401085724,0.19161584401085724,0
deconstructsigs,SP50592,SBS41,0.012974171579876816,0.012974171579876816,0
deconstructsigs,SP50592,SBS42,0,0,0
deconstructsigs,SP50592,SBS43,0,0,0
deconstructsigs,SP50592,SBS44,0,0,0
deconstructsigs,SP50592,SBS45,0,0,0
deconstructsigs,SP50592,SBS46,0,0,0
deconstructsigs,SP50592,SBS47,0,0,0
deconstructsigs,SP50592,SBS48,0,0,0
deconstructsigs,SP50592,SBS49,0,0,0
deconstructsigs,SP50592,SBS5,0.21869030868608227,0.21869030868608227,0
deconstructsigs,SP50592,SBS50,0.017285093323964423,0.017285093323964423,0
deconstructsigs,SP50592,SBS51,0.013919818553553617,0.013919818553553617,0
deconstructsigs,SP50592,SBS52,0,0,0
deconstructsigs,SP50592,SBS53,0,0,0
deconstructsigs,SP50592,SBS54,0,0,0
deconstructsigs,SP50592,SBS55,0,0,0
deconstructsigs,SP50592,SBS56,0,0,0
deconstructsigs,SP50592,SBS57,0,0,0
deconstructsigs,SP50592,SBS58,0,0,0
deconstructsigs,SP50592,SBS59,0,0,0
deconstructsigs,SP50592,SBS6,0,0,0
deconstructsigs,SP50592,SBS60,0,0,0
deconstructsigs,SP50592,SBS7a,0,0,0
deconstructsigs,SP50592,SBS7b,0.023979449320685933,0.023979449320685933,0
deconstructsigs,SP50592,SBS7c,0,0,0
deconstructsigs,SP50592,SBS7d,0.01691382234446362,0.01691382234446362,0
deconstructsigs,SP50592,SBS8,0,0,0
deconstructsigs,SP50592,SBS84,0,0,0
deconstructsigs,SP50592,SBS85,0.026607036221569933,0.026607036221569933,0
deconstructsigs,SP50592,SBS9,0,0,0
deconstructsigs,SP50611,SBS1,0,0,0
deconstructsigs,SP50611,SBS10a,0,0,0
deconstructsigs,SP50611,SBS10b,0,0,0
deconstructsigs,SP50611,SBS11,0,0,0
deconstructsigs,SP50611,SBS12,0.005571741358368927,0.005571741358368927,0
deconstructsigs,SP50611,SBS13,0.018482424713555493,0.018482424713555493,0
deconstructsigs,SP50611,SBS14,0.014760196471930293,0.014760196471930293,0
deconstructsigs,SP50611,SBS15,0,0,0
deconstructsigs,SP50611,SBS16,0.012022655339880495,0.012022655339880495,0
deconstructsigs,SP50611,SBS17a,0,0,0
deconstructsigs,SP50611,SBS17b,0,0,0
deconstructsigs,SP50611,SBS18,0.06466170023963527,0.06466170023963527,0
deconstructsigs,SP50611,SBS19,0.02298780179315409,0.02298780179315409,0
deconstructsigs,SP50611,SBS2,0.009391447427233567,0.009391447427233567,0
deconstructsigs,SP50611,SBS20,0,0,0
deconstructsigs,SP50611,SBS21,0,0,0
deconstructsigs,SP50611,SBS22,0,0,0
deconstructsigs,SP50611,SBS23,0,0,0
deconstructsigs,SP50611,SBS24,0,0,0
deconstructsigs,SP50611,SBS25,0,0,0
deconstructsigs,SP50611,SBS26,0.002898260698082959,0.002898260698082959,0
deconstructsigs,SP50611,SBS27,0,0,0
deconstructsigs,SP50611,SBS28,0,0,0
deconstructsigs,SP50611,SBS29,0.062010133187938174,0.062010133187938174,0
deconstructsigs,SP50611,SBS3,0,0,0
deconstructsigs,SP50611,SBS30,0.007684215193022537,0.007684215193022537,0
deconstructsigs,SP50611,SBS31,0,0,0
deconstructsigs,SP50611,SBS32,0.005421137475515488,0.005421137475515488,0
deconstructsigs,SP50611,SBS33,0,0,0
deconstructsigs,SP50611,SBS34,0,0,0
deconstructsigs,SP50611,SBS35,0,0,0
deconstructsigs,SP50611,SBS36,0,0,0
deconstructsigs,SP50611,SBS37,0,0,0
deconstructsigs,SP50611,SBS38,0,0,0
deconstructsigs,SP50611,SBS39,0.08505625925463026,0.08505625925463026,0
deconstructsigs,SP50611,SBS4,0.5703766825849828,0.5703766825849828,0
deconstructsigs,SP50611,SBS40,0.04066999548649798,0.04066999548649798,0
deconstructsigs,SP50611,SBS41,0,0,0
deconstructsigs,SP50611,SBS42,0,0,0
deconstructsigs,SP50611,SBS43,0,0,0
deconstructsigs,SP50611,SBS44,0,0,0
deconstructsigs,SP50611,SBS45,0,0,0
deconstructsigs,SP50611,SBS46,0,0,0
deconstructsigs,SP50611,SBS47,0,0,0
deconstructsigs,SP50611,SBS48,0,0,0
deconstructsigs,SP50611,SBS49,0,0,0
deconstructsigs,SP50611,SBS5,0,0,0
deconstructsigs,SP50611,SBS50,0.036333536695963384,0.036333536695963384,0
deconstructsigs,SP50611,SBS51,0.009114421421147077,0.009114421421147077,0
deconstructsigs,SP50611,SBS52,0,0,0
deconstructsigs,SP50611,SBS53,0,0,0
deconstructsigs,SP50611,SBS54,0,0,0
deconstructsigs,SP50611,SBS55,0,0,0
deconstructsigs,SP50611,SBS56,0,0,0
deconstructsigs,SP50611,SBS57,0,0,0
deconstructsigs,SP50611,SBS58,0.014271005399623194,0.014271005399623194,0
deconstructsigs,SP50611,SBS59,0,0,0
deconstructsigs,SP50611,SBS6,0,0,0
deconstructsigs,SP50611,SBS60,0,0,0
deconstructsigs,SP50611,SBS7a,0,0,0
deconstructsigs,SP50611,SBS7b,0,0,0
deconstructsigs,SP50611,SBS7c,0,0,0
deconstructsigs,SP50611,SBS7d,0,0,0
deconstructsigs,SP50611,SBS8,0.018286385258838293,0.018286385258838293,0
deconstructsigs,SP50611,SBS84,0,0,0
deconstructsigs,SP50611,SBS85,0,0,0
deconstructsigs,SP50611,SBS9,0,0,0
deconstructsigs,SP50713,SBS1,0,0,0
deconstructsigs,SP50713,SBS10a,0,0,0
deconstructsigs,SP50713,SBS10b,0.0015087914931019685,0.0015087914931019685,0
deconstructsigs,SP50713,SBS11,0,0,0
deconstructsigs,SP50713,SBS12,0.029432694213626973,0.029432694213626973,0
deconstructsigs,SP50713,SBS13,0.18011805675417084,0.18011805675417084,0
deconstructsigs,SP50713,SBS14,0,0,0
deconstructsigs,SP50713,SBS15,0,0,0
deconstructsigs,SP50713,SBS16,0.020194595782786984,0.020194595782786984,0
deconstructsigs,SP50713,SBS17a,0,0,0
deconstructsigs,SP50713,SBS17b,0,0,0
deconstructsigs,SP50713,SBS18,0,0,0
deconstructsigs,SP50713,SBS19,0.016637895172135885,0.016637895172135885,0
deconstructsigs,SP50713,SBS2,0.1339771038032269,0.1339771038032269,0
deconstructsigs,SP50713,SBS20,0.004618964568590886,0.004618964568590886,0
deconstructsigs,SP50713,SBS21,0,0,0
deconstructsigs,SP50713,SBS22,0.01031369251547229,0.01031369251547229,0
deconstructsigs,SP50713,SBS23,0,0,0
deconstructsigs,SP50713,SBS24,0,0,0
deconstructsigs,SP50713,SBS25,0.06222499344983684,0.06222499344983684,0
deconstructsigs,SP50713,SBS26,0.0015670927021594985,0.0015670927021594985,0
deconstructsigs,SP50713,SBS27,0,0,0
deconstructsigs,SP50713,SBS28,0,0,0
deconstructsigs,SP50713,SBS29,0.035624892829800664,0.035624892829800664,0
deconstructsigs,SP50713,SBS3,0.03394342616348657,0.03394342616348657,0
deconstructsigs,SP50713,SBS30,0.037612509627923466,0.037612509627923466,0
deconstructsigs,SP50713,SBS31,0,0,0
deconstructsigs,SP50713,SBS32,0,0,0
deconstructsigs,SP50713,SBS33,0,0,0
deconstructsigs,SP50713,SBS34,0,0,0
deconstructsigs,SP50713,SBS35,0,0,0
deconstructsigs,SP50713,SBS36,0,0,0
deconstructsigs,SP50713,SBS37,0,0,0
deconstructsigs,SP50713,SBS38,0,0,0
deconstructsigs,SP50713,SBS39,0.05731513956321074,0.05731513956321074,0
deconstructsigs,SP50713,SBS4,0.28066982851462974,0.28066982851462974,0
deconstructsigs,SP50713,SBS40,0.00004077027488591536,0.00004077027488591536,0
deconstructsigs,SP50713,SBS41,0.007810555973658032,0.007810555973658032,0
deconstructsigs,SP50713,SBS42,0,0,0
deconstructsigs,SP50713,SBS43,0,0,0
deconstructsigs,SP50713,SBS44,0,0,0
deconstructsigs,SP50713,SBS45,0,0,0
deconstructsigs,SP50713,SBS46,0,0,0
deconstructsigs,SP50713,SBS47,0,0,0
deconstructsigs,SP50713,SBS48,0,0,0
deconstructsigs,SP50713,SBS49,0,0,0
deconstructsigs,SP50713,SBS5,0.009629088506427281,0.009629088506427281,0
deconstructsigs,SP50713,SBS50,0.025735691485380977,0.025735691485380977,0
deconstructsigs,SP50713,SBS51,0,0,0
deconstructsigs,SP50713,SBS52,0,0,0
deconstructsigs,SP50713,SBS53,0.0015695122290359585,0.0015695122290359585,0
deconstructsigs,SP50713,SBS54,0.0023470360393007877,0.0023470360393007877,0
deconstructsigs,SP50713,SBS55,0,0,0
deconstructsigs,SP50713,SBS56,0,0,0
deconstructsigs,SP50713,SBS57,0,0,0
deconstructsigs,SP50713,SBS58,0,0,0
deconstructsigs,SP50713,SBS59,0.003719790299330216,0.003719790299330216,0
deconstructsigs,SP50713,SBS6,0.02159618185635918,0.02159618185635918,0
deconstructsigs,SP50713,SBS60,0,0,0
deconstructsigs,SP50713,SBS7a,0.005542980525153755,0.005542980525153755,0
deconstructsigs,SP50713,SBS7b,0.007807310595417342,0.007807310595417342,0
deconstructsigs,SP50713,SBS7c,0,0,0
deconstructsigs,SP50713,SBS7d,0,0,0
deconstructsigs,SP50713,SBS8,0.008441405060890384,0.008441405060890384,0
deconstructsigs,SP50713,SBS84,0,0,0
deconstructsigs,SP50713,SBS85,0,0,0
deconstructsigs,SP50713,SBS9,0,0,0
deconstructsigs,SP50827,SBS1,0,0,0
deconstructsigs,SP50827,SBS10a,0,0,0
deconstructsigs,SP50827,SBS10b,0,0,0
deconstructsigs,SP50827,SBS11,0,0,0
deconstructsigs,SP50827,SBS12,0.016660354316631393,0.016660354316631393,0
deconstructsigs,SP50827,SBS13,0.02516815253192949,0.02516815253192949,0
deconstructsigs,SP50827,SBS14,0.008788404325441977,0.008788404325441977,0
deconstructsigs,SP50827,SBS15,0,0,0
deconstructsigs,SP50827,SBS16,0.02173442282265409,0.02173442282265409,0
deconstructsigs,SP50827,SBS17a,0,0,0
deconstructsigs,SP50827,SBS17b,0,0,0
deconstructsigs,SP50827,SBS18,0.06964084649919917,0.06964084649919917,0
deconstructsigs,SP50827,SBS19,0.012888256048671195,0.012888256048671195,0
deconstructsigs,SP50827,SBS2,0.027616670926871086,0.027616670926871086,0
deconstructsigs,SP50827,SBS20,0,0,0
deconstructsigs,SP50827,SBS21,0,0,0
deconstructsigs,SP50827,SBS22,0.005970633644272907,0.005970633644272907,0
deconstructsigs,SP50827,SBS23,0,0,0
deconstructsigs,SP50827,SBS24,0,0,0
deconstructsigs,SP50827,SBS25,0,0,0
deconstructsigs,SP50827,SBS26,0.0020169673456131593,0.0020169673456131593,0
deconstructsigs,SP50827,SBS27,0,0,0
deconstructsigs,SP50827,SBS28,0,0,0
deconstructsigs,SP50827,SBS29,0.04748333589472868,0.04748333589472868,0
deconstructsigs,SP50827,SBS3,0,0,0
deconstructsigs,SP50827,SBS30,0.018098389917065295,0.018098389917065295,0
deconstructsigs,SP50827,SBS31,0,0,0
deconstructsigs,SP50827,SBS32,0,0,0
deconstructsigs,SP50827,SBS33,0,0,0
deconstructsigs,SP50827,SBS34,0,0,0
deconstructsigs,SP50827,SBS35,0,0,0
deconstructsigs,SP50827,SBS36,0,0,0
deconstructsigs,SP50827,SBS37,0,0,0
deconstructsigs,SP50827,SBS38,0,0,0
deconstructsigs,SP50827,SBS39,0.030898366296483487,0.030898366296483487,0
deconstructsigs,SP50827,SBS4,0.4840190481136698,0.4840190481136698,0
deconstructsigs,SP50827,SBS40,0.12064388176897894,0.12064388176897894,0
deconstructsigs,SP50827,SBS41,0,0,0
deconstructsigs,SP50827,SBS42,0,0,0
deconstructsigs,SP50827,SBS43,0,0,0
deconstructsigs,SP50827,SBS44,0,0,0
deconstructsigs,SP50827,SBS45,0,0,0
deconstructsigs,SP50827,SBS46,0,0,0
deconstructsigs,SP50827,SBS47,0,0,0
deconstructsigs,SP50827,SBS48,0,0,0
deconstructsigs,SP50827,SBS49,0,0,0
deconstructsigs,SP50827,SBS5,0,0,0
deconstructsigs,SP50827,SBS50,0.03137213374163709,0.03137213374163709,0
deconstructsigs,SP50827,SBS51,0.017806119944178994,0.017806119944178994,0
deconstructsigs,SP50827,SBS52,0.001871549800639739,0.001871549800639739,0
deconstructsigs,SP50827,SBS53,0,0,0
deconstructsigs,SP50827,SBS54,0,0,0
deconstructsigs,SP50827,SBS55,0,0,0
deconstructsigs,SP50827,SBS56,0.007008474639918576,0.007008474639918576,0
deconstructsigs,SP50827,SBS57,0.0025639392371872988,0.0025639392371872988,0
deconstructsigs,SP50827,SBS58,0,0,0
deconstructsigs,SP50827,SBS59,0,0,0
deconstructsigs,SP50827,SBS6,0.013663279062630596,0.013663279062630596,0
deconstructsigs,SP50827,SBS60,0,0,0
deconstructsigs,SP50827,SBS7a,0,0,0
deconstructsigs,SP50827,SBS7b,0,0,0
deconstructsigs,SP50827,SBS7c,0,0,0
deconstructsigs,SP50827,SBS7d,0,0,0
deconstructsigs,SP50827,SBS8,0.03408677312159698,0.03408677312159698,0
deconstructsigs,SP50827,SBS84,0,0,0
deconstructsigs,SP50827,SBS85,0,0,0
deconstructsigs,SP50827,SBS9,0,0,0
deconstructsigs,SP51037,SBS1,0.18179033742965,0.18179033742965,0
deconstructsigs,SP51037,SBS10a,0.00361589284876387,0.00361589284876387,0
deconstructsigs,SP51037,SBS10b,0.0027667850315567,0.0027667850315567,0
deconstructsigs,SP51037,SBS11,0,0,0
deconstructsigs,SP51037,SBS12,0,0,0
deconstructsigs,SP51037,SBS13,0.0398005505631327,0.0398005505631327,0
deconstructsigs,SP51037,SBS14,0,0,0
deconstructsigs,SP51037,SBS15,0.0163008528556434,0.0163008528556434,0
deconstructsigs,SP51037,SBS16,0.0116881310498247,0.0116881310498247,0
deconstructsigs,SP51037,SBS17a,0,0,0
deconstructsigs,SP51037,SBS17b,0.0177793188752644,0.0177793188752644,0
deconstructsigs,SP51037,SBS18,0,0,0
deconstructsigs,SP51037,SBS19,0.0119320022262516,0.0119320022262516,0
deconstructsigs,SP51037,SBS2,0.0345031970098255,0.0345031970098255,0
deconstructsigs,SP51037,SBS20,0,0,0
deconstructsigs,SP51037,SBS21,0.010542984086189,0.010542984086189,0
deconstructsigs,SP51037,SBS22,0.00923416390171526,0.00923416390171526,0
deconstructsigs,SP51037,SBS23,0,0,0
deconstructsigs,SP51037,SBS24,0,0,0
deconstructsigs,SP51037,SBS25,0,0,0
deconstructsigs,SP51037,SBS26,0,0,0
deconstructsigs,SP51037,SBS27,0,0,0
deconstructsigs,SP51037,SBS28,0.00441449665826526,0.00441449665826526,0
deconstructsigs,SP51037,SBS29,0,0,0
deconstructsigs,SP51037,SBS3,0,0,0
deconstructsigs,SP51037,SBS30,0,0,0
deconstructsigs,SP51037,SBS31,0,0,0
deconstructsigs,SP51037,SBS32,0,0,0
deconstructsigs,SP51037,SBS33,0,0,0
deconstructsigs,SP51037,SBS34,0.00879392546926351,0.00879392546926351,0
deconstructsigs,SP51037,SBS35,0,0,0
deconstructsigs,SP51037,SBS36,0.0552825703848933,0.0552825703848933,0
deconstructsigs,SP51037,SBS37,0.0329380632435923,0.0329380632435923,0
deconstructsigs,SP51037,SBS38,0,0,0
deconstructsigs,SP51037,SBS39,0.0181432640415618,0.0181432640415618,0
deconstructsigs,SP51037,SBS4,0,0,0
deconstructsigs,SP51037,SBS40,0.0131409234944969,0.0131409234944969,0
deconstructsigs,SP51037,SBS41,0.046874362063388,0.046874362063388,0
deconstructsigs,SP51037,SBS42,0,0,0
deconstructsigs,SP51037,SBS43,0,0,0
deconstructsigs,SP51037,SBS44,0,0,0
deconstructsigs,SP51037,SBS45,0,0,0
deconstructsigs,SP51037,SBS46,0,0,0
deconstructsigs,SP51037,SBS47,0,0,0
deconstructsigs,SP51037,SBS48,0,0,0
deconstructsigs,SP51037,SBS49,0,0,0
deconstructsigs,SP51037,SBS5,0.266049495156776,0.266049495156776,0
deconstructsigs,SP51037,SBS50,0.0454503597072396,0.0454503597072396,0
deconstructsigs,SP51037,SBS51,0,0,0
deconstructsigs,SP51037,SBS52,0,0,0
deconstructsigs,SP51037,SBS53,0,0,0
deconstructsigs,SP51037,SBS54,0,0,0
deconstructsigs,SP51037,SBS55,0,0,0
deconstructsigs,SP51037,SBS56,0,0,0
deconstructsigs,SP51037,SBS57,0,0,0
deconstructsigs,SP51037,SBS58,0,0,0
deconstructsigs,SP51037,SBS59,0,0,0
deconstructsigs,SP51037,SBS6,0.0365926928634662,0.0365926928634662,0
deconstructsigs,SP51037,SBS60,0,0,0
deconstructsigs,SP51037,SBS7a,0.0111002142834893,0.0111002142834893,0
deconstructsigs,SP51037,SBS7b,0.012468868536028,0.012468868536028,0
deconstructsigs,SP51037,SBS7c,0,0,0
deconstructsigs,SP51037,SBS7d,0.0127832697333013,0.0127832697333013,0
deconstructsigs,SP51037,SBS8,0.0558775104997684,0.0558775104997684,0
deconstructsigs,SP51037,SBS84,0,0,0
deconstructsigs,SP51037,SBS85,0.040135767986653,0.040135767986653,0
deconstructsigs,SP51037,SBS9,0,0,0
deconstructsigs,SP51446,SBS1,0.11241447993749391,0.11241447993749391,0
deconstructsigs,SP51446,SBS10a,0.004071829078811148,0.004071829078811148,0
deconstructsigs,SP51446,SBS10b,0.003852205140357977,0.003852205140357977,0
deconstructsigs,SP51446,SBS11,0,0,0
deconstructsigs,SP51446,SBS12,0,0,0
deconstructsigs,SP51446,SBS13,0.03507664071354838,0.03507664071354838,0
deconstructsigs,SP51446,SBS14,0,0,0
deconstructsigs,SP51446,SBS15,0.03330412612279358,0.03330412612279358,0
deconstructsigs,SP51446,SBS16,0.02265792298590188,0.02265792298590188,0
deconstructsigs,SP51446,SBS17a,0,0,0
deconstructsigs,SP51446,SBS17b,0,0,0
deconstructsigs,SP51446,SBS18,0.008185582855317095,0.008185582855317095,0
deconstructsigs,SP51446,SBS19,0.023277917978715784,0.023277917978715784,0
deconstructsigs,SP51446,SBS2,0.05138598427026056,0.05138598427026056,0
deconstructsigs,SP51446,SBS20,0,0,0
deconstructsigs,SP51446,SBS21,0.02819571387690098,0.02819571387690098,0
deconstructsigs,SP51446,SBS22,0.01641695094818359,0.01641695094818359,0
deconstructsigs,SP51446,SBS23,2.513139315883888e-8,2.513139315883888e-8,0
deconstructsigs,SP51446,SBS24,0.023543870775447784,0.023543870775447784,0
deconstructsigs,SP51446,SBS25,0,0,0
deconstructsigs,SP51446,SBS26,0,0,0
deconstructsigs,SP51446,SBS27,0,0,0
deconstructsigs,SP51446,SBS28,0.008197333259564505,0.008197333259564505,0
deconstructsigs,SP51446,SBS29,0,0,0
deconstructsigs,SP51446,SBS3,0,0,0
deconstructsigs,SP51446,SBS30,0.045078362344274064,0.045078362344274064,0
deconstructsigs,SP51446,SBS31,0,0,0
deconstructsigs,SP51446,SBS32,0,0,0
deconstructsigs,SP51446,SBS33,0,0,0
deconstructsigs,SP51446,SBS34,0.01436041506352229,0.01436041506352229,0
deconstructsigs,SP51446,SBS35,0,0,0
deconstructsigs,SP51446,SBS36,0.03248456428748718,0.03248456428748718,0
deconstructsigs,SP51446,SBS37,0,0,0
deconstructsigs,SP51446,SBS38,0,0,0
deconstructsigs,SP51446,SBS39,0,0,0
deconstructsigs,SP51446,SBS4,0.005959482926352695,0.005959482926352695,0
deconstructsigs,SP51446,SBS40,0,0,0
deconstructsigs,SP51446,SBS41,0,0,0
deconstructsigs,SP51446,SBS42,0.017372293818140788,0.017372293818140788,0
deconstructsigs,SP51446,SBS43,0,0,0
deconstructsigs,SP51446,SBS44,0,0,0
deconstructsigs,SP51446,SBS45,0,0,0
deconstructsigs,SP51446,SBS46,0,0,0
deconstructsigs,SP51446,SBS47,0.009388745126777513,0.009388745126777513,0
deconstructsigs,SP51446,SBS48,0,0,0
deconstructsigs,SP51446,SBS49,0,0,0
deconstructsigs,SP51446,SBS5,0.2512099206658828,0.2512099206658828,0
deconstructsigs,SP51446,SBS50,0.02741769695342288,0.02741769695342288,0
deconstructsigs,SP51446,SBS51,0.01418424214390269,0.01418424214390269,0
deconstructsigs,SP51446,SBS52,0,0,0
deconstructsigs,SP51446,SBS53,0,0,0
deconstructsigs,SP51446,SBS54,0,0,0
deconstructsigs,SP51446,SBS55,0,0,0
deconstructsigs,SP51446,SBS56,0,0,0
deconstructsigs,SP51446,SBS57,0,0,0
deconstructsigs,SP51446,SBS58,0.0060179303777190855,0.0060179303777190855,0
deconstructsigs,SP51446,SBS59,0,0,0
deconstructsigs,SP51446,SBS6,0,0,0
deconstructsigs,SP51446,SBS60,0,0,0
deconstructsigs,SP51446,SBS7a,0.019081801063799687,0.019081801063799687,0
deconstructsigs,SP51446,SBS7b,0,0,0
deconstructsigs,SP51446,SBS7c,0,0,0
deconstructsigs,SP51446,SBS7d,0.0074333791878024935,0.0074333791878024935,0
deconstructsigs,SP51446,SBS8,0.1444633559631359,0.1444633559631359,0
deconstructsigs,SP51446,SBS84,0.01353480716081839,0.01353480716081839,0
deconstructsigs,SP51446,SBS85,0.021432419842271185,0.021432419842271185,0
deconstructsigs,SP51446,SBS9,0,0,0
deconstructsigs,SP51824,SBS1,0.022157801090472586,0.022157801090472586,0
deconstructsigs,SP51824,SBS10a,0.0009210001786462954,0.0009210001786462954,0
deconstructsigs,SP51824,SBS10b,0,0,0
deconstructsigs,SP51824,SBS11,0,0,0
deconstructsigs,SP51824,SBS12,0.03895900672898077,0.03895900672898077,0
deconstructsigs,SP51824,SBS13,0.07974547685169214,0.07974547685169214,0
deconstructsigs,SP51824,SBS14,0,0,0
deconstructsigs,SP51824,SBS15,0.003506643991201178,0.003506643991201178,0
deconstructsigs,SP51824,SBS16,0.03105731563661738,0.03105731563661738,0
deconstructsigs,SP51824,SBS17a,0,0,0
deconstructsigs,SP51824,SBS17b,0,0,0
deconstructsigs,SP51824,SBS18,0.03833992318269437,0.03833992318269437,0
deconstructsigs,SP51824,SBS19,0.023839465989826183,0.023839465989826183,0
deconstructsigs,SP51824,SBS2,0.07669837435107504,0.07669837435107504,0
deconstructsigs,SP51824,SBS20,0,0,0
deconstructsigs,SP51824,SBS21,0,0,0
deconstructsigs,SP51824,SBS22,0.01624568939100449,0.01624568939100449,0
deconstructsigs,SP51824,SBS23,0,0,0
deconstructsigs,SP51824,SBS24,0,0,0
deconstructsigs,SP51824,SBS25,0.05486933307142666,0.05486933307142666,0
deconstructsigs,SP51824,SBS26,0.006022890700997615,0.006022890700997615,0
deconstructsigs,SP51824,SBS27,0,0,0
deconstructsigs,SP51824,SBS28,0,0,0
deconstructsigs,SP51824,SBS29,0.03166165908364888,0.03166165908364888,0
deconstructsigs,SP51824,SBS3,0,0,0
deconstructsigs,SP51824,SBS30,0.01703452533836249,0.01703452533836249,0
deconstructsigs,SP51824,SBS31,0,0,0
deconstructsigs,SP51824,SBS32,0.0036438554607810675,0.0036438554607810675,0
deconstructsigs,SP51824,SBS33,0,0,0
deconstructsigs,SP51824,SBS34,0,0,0
deconstructsigs,SP51824,SBS35,0,0,0
deconstructsigs,SP51824,SBS36,0,0,0
deconstructsigs,SP51824,SBS37,0,0,0
deconstructsigs,SP51824,SBS38,0,0,0
deconstructsigs,SP51824,SBS39,0.06634683811012645,0.06634683811012645,0
deconstructsigs,SP51824,SBS4,0.25800747700219784,0.25800747700219784,0
deconstructsigs,SP51824,SBS40,0.07674190425742684,0.07674190425742684,0
deconstructsigs,SP51824,SBS41,0,0,0
